	BMDM_veh_rep1	BMDM_veh_rep2	BMDM_DMHCA_rep1	BMDM_DMHCA_rep2	BMDM_DMHCA_rep3	BMDM_GW_rep1	BMDM_GW_rep2	BMDM_GW_rep3
Cldn23	2	0	0	0	0	0	0	0
Plxnb3	127	180	73	0	0	0	0	11
2610307P16Rik	0	0	0	0	0	0	0	0
Pcna	3317	5104	145	158	119	579	0	0
Sox17	0	0	0	0	0	0	0	0
Stx4a	2339	2830	291	66	82	657	0	38
Gck	2	0	0	0	0	0	0	0
Unc80	0	0	0	0	0	0	0	0
1700047G03Rik	0	0	0	0	0	0	0	0
Wt1	0	0	0	0	0	0	0	0
Gm32921	0	0	0	0	0	0	0	0
Cldn6	0	0	0	0	0	0	0	0
Map2k2	3248	4353	179	121	54	1339	105	103
Gtf2f2	648	700	0	4	0	88	0	24
Wdr3	1626	1749	107	22	1	554	0	0
Khdc3	0	1	0	0	0	0	0	0
Myh6	0	0	0	0	0	0	0	0
Dact1	6	14	0	0	0	0	0	0
Tlr5	24	29	0	0	0	0	0	0
Ctdspl	492	660	0	0	0	162	0	1
Rnf152	2	26	0	0	0	0	0	0
Gys1	747	946	0	21	0	119	28	0
Ust	400	483	146	36	0	159	0	0
Trpm8	0	0	0	0	0	0	0	0
Omg	4	0	0	0	0	0	0	0
4930425O10Rik	0	0	0	0	0	0	0	0
Necap1	1797	2335	0	47	0	403	60	27
Fmn2	0	0	0	0	0	0	0	0
Pafah1b3	417	670	0	45	0	185	0	0
Ncaph2	3555	5139	128	120	29	811	3	1
Cngb1	12	10	0	0	0	0	0	0
Cdr1	0	0	0	0	0	0	0	0
Adgre4	375	370	0	0	0	60	0	0
Gm13287	0	0	0	0	0	0	0	0
2810474O19Rik	7446	7046	61	31	42	814	88	24
Serpina5	0	2	0	0	0	0	0	0
Cyp1a1	0	0	0	0	0	0	0	0
Efcab9	1	2	0	0	0	0	0	0
Fhitos	0	0	0	0	0	0	0	0
Oit1	0	0	0	0	0	0	0	0
Mrvi1	4	11	0	0	0	0	0	0
Atxn1	3104	3582	0	22	77	559	88	0
Cd46	9	11	0	0	0	0	0	0
Myom2	0	0	0	0	0	0	0	0
Vmn2r12	0	0	0	0	0	0	0	0
C1qtnf12	547	895	0	8	0	262	0	0
H2-M10.5	0	0	0	0	0	0	0	0
Baiap3	27	37	0	0	0	0	0	0
Hrnr	0	0	0	0	0	0	0	0
Zfp930	240	306	0	0	0	0	0	0
Olfr1386	0	0	0	0	0	0	0	0
Tmem104	4246	5853	90	20	35	2318	3	16
Napa	4111	5065	169	124	1	1144	0	1
Zfp959	343	305	0	4	0	0	0	20
Wnt1	0	0	0	0	0	0	0	0
Cadm1	15994	19090	360	412	77	3138	237	93
Th	0	0	0	0	0	0	0	0
Thg1l	289	392	0	10	0	82	38	0
Serpinb1a	5	8	0	0	0	0	0	0
Ift52	1468	1682	0	1	0	444	0	0
Fbxo2	2	0	0	0	0	0	0	0
Lrrc27	1464	1829	0	13	0	700	0	0
Olfr384	0	0	0	0	0	0	0	0
Gm2012	0	0	0	0	0	0	0	0
Tmem8	2081	2903	1	35	150	529	96	56
4921501E09Rik	0	0	0	0	0	0	0	0
Ndufb7	880	1342	193	1	0	371	39	0
Olfm2	3	1	0	0	0	0	0	0
Cfap36	469	505	0	0	0	112	0	36
Olfr894	0	0	0	0	0	0	0	0
Zfp874a	520	575	0	0	0	59	0	0
Tmem254c	0	0	0	0	0	0	0	0
Minos1	717	1286	0	36	44	52	0	0
Cobl	0	4	0	1	0	0	0	0
Hnrnph2	2714	2995	1	55	0	320	2	0
Rp9	776	974	0	0	0	224	0	1
Galr2	52	46	0	0	0	0	0	0
Ube3b	3879	5271	296	60	0	1847	118	43
2210417A02Rik	0	2	0	0	0	0	0	0
Ret	0	0	0	0	0	0	0	0
Gprc5b	399	349	0	0	0	283	0	10
Gucy2f	0	0	0	0	0	0	0	0
Abhd3	103	93	0	0	0	55	0	0
Slx1b	525	812	0	0	0	135	0	0
Blvrb	3549	4655	58	200	42	1215	1	2
Cc2d2a	190	207	0	0	0	0	0	0
Synj1	7958	8576	59	136	101	1824	0	2
Ifi203	5284	5101	273	137	20	1627	183	9
B3gat2	1102	1165	0	0	0	317	0	1
Pzp	0	0	0	0	1	0	0	0
Grik1	0	0	0	0	0	0	0	0
Mxi1	1731	2088	0	94	0	402	0	0
Crk	5167	5562	1	196	79	1237	94	20
Asxl1	3586	4117	1	96	4	495	23	1
Lnpep	7591	8185	0	71	29	1488	149	28
Krtap11-1	0	0	0	0	0	0	0	0
4930419G24Rik	0	0	0	0	0	0	0	0
Ms4a1	6	0	0	0	0	0	0	0
Sec24a	1812	2115	0	0	0	772	0	0
Slc1a6	0	0	0	0	0	0	0	0
Rnf219	461	583	0	49	0	0	0	1
Dnajc24	238	322	0	0	0	20	0	0
Acox2	0	0	0	0	1	0	0	1
Dnajc25	236	235	0	0	0	0	0	52
Gm6345	0	4	0	0	0	0	0	0
4930525C09Rik	0	0	0	0	0	0	0	0
Mfsd4b1	0	2	0	0	0	0	0	0
Gm5627	0	0	0	0	0	0	0	0
H19	2	0	0	0	0	0	0	0
Wdr90	389	645	0	0	0	134	0	1
Gm12724	0	0	0	0	0	0	0	0
Vpreb2	0	0	0	0	0	0	0	0
Rtl9	4	11	0	0	0	0	0	0
Pex5	2019	2784	0	55	3	494	0	29
Gtpbp8	395	504	0	18	12	0	0	0
Snx1	6833	8071	0	142	0	1633	181	18
Bglap2	0	0	0	0	0	0	0	0
Rnase2a	0	0	0	0	0	0	0	0
Csad	1286	1586	54	67	38	231	186	0
Rad51d	652	891	0	0	0	201	0	0
Pgghg	612	818	0	0	0	0	0	0
Car5b	827	1027	104	0	0	78	0	22
Cstf2	1174	1353	0	36	0	271	21	35
Neurl1a	41	52	0	0	0	7	0	0
Usp10	1031	1103	120	18	0	142	39	0
Ctsg	0	2	0	0	0	0	0	0
Carnmt1	64	65	0	0	0	69	0	0
Hdac8	253	324	77	0	0	74	0	0
Spink11	0	0	0	0	0	0	0	0
Gm10767	29	29	0	0	0	0	0	0
Megf6	0	0	0	0	0	0	0	0
Prr23a1	0	0	0	0	0	0	0	0
4930511A08Rik	0	0	0	0	0	0	0	0
Gm20324	24	41	0	0	0	0	0	0
Mup9	0	0	0	0	0	0	0	0
Gm20219	6	23	0	0	0	0	0	0
Nfasc	0	0	0	0	0	0	0	0
Hif3a	0	0	0	0	0	0	0	0
Zfp933	541	662	0	0	0	142	0	0
Eef1a2	77	90	0	0	0	32	0	0
Ankrd50	781	963	0	27	0	92	0	1
Asdurf	560	662	0	4	0	105	29	1
Gm5424	52	51	0	0	0	2	0	0
Akr1c12	38	55	1	0	0	0	0	0
Slc25a15	351	474	0	36	0	29	60	0
Olfr1450	0	0	0	0	0	0	0	0
Gm14124	0	0	0	0	0	0	0	0
Hfe2	2	0	0	0	0	0	0	0
Vmn1r216	0	0	0	0	0	0	0	0
Gabarap	12612	16009	628	229	138	4740	261	31
Wdr37	1503	1619	0	22	1	406	0	1
Dna2	808	1003	0	40	0	297	0	22
Nprl3	510	731	0	1	23	300	0	0
Camk1d	6578	7207	197	186	0	1478	295	114
Kti12	498	553	0	0	0	105	0	0
Zfp532	2	6	0	0	0	10	0	0
Grid2	0	0	0	0	0	0	0	0
Dcdc2c	0	0	0	0	0	0	0	0
Tsc2	3569	4839	4	79	24	1419	100	1
Ctnna3	0	0	0	0	0	0	0	0
Ubald2	577	822	0	0	0	298	87	0
Rin1	74	91	0	0	1	0	0	0
Tcea3	21	23	0	0	1	0	0	0
Zfp41	477	654	0	38	0	94	0	0
Ccdc146	4	0	0	0	0	0	0	0
2210016F16Rik	950	1246	0	0	0	252	0	1
Clic5	54	102	0	0	0	0	0	0
Gp5	0	8	0	0	0	0	0	0
Iqcc	263	375	0	0	0	184	0	0
Il2rg	3403	3787	91	78	0	506	83	1
Pim1	1769	1710	6	0	17	332	0	0
Ppp1r8	1106	1243	86	0	0	94	0	0
Zp1	0	0	0	0	0	0	0	0
Tbx1	0	0	0	0	0	0	0	0
2610318M16Rik	0	0	0	0	0	0	0	0
Rps4x	10952	12900	366	181	45	2151	80	17
Ptgir	434	463	0	0	0	76	0	0
Aar2	1479	1792	40	0	0	540	0	0
Uts2	2	0	0	0	0	0	0	0
Eif5a	6555	9472	118	201	133	2379	17	110
Fam205c	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0
Ufsp2	1478	1713	0	70	1	140	0	0
Ap5m1	1103	1203	55	75	0	229	0	0
Meikin	0	0	0	0	0	0	0	0
Pax6	42	45	0	22	0	0	0	0
Rhox3c	0	0	0	0	0	0	0	0
Klhdc10	2014	2489	0	91	1	369	0	0
Btn2a2	0	0	0	0	0	0	0	0
Pnoc	0	0	0	0	0	0	0	0
5330439B14Rik	0	0	0	0	0	0	0	0
Trim3	1251	1656	0	145	30	547	2	0
Olfr311	0	0	0	0	0	0	0	0
4930474N05Rik	0	0	0	0	0	0	0	0
4833417C18Rik	28	28	0	0	0	0	0	0
9530068E07Rik	6720	8746	1	102	78	1861	289	20
Gm5086	141	206	0	28	0	175	0	0
Atpaf1	79	113	0	0	0	23	0	0
Thbs1	1197	1312	10	1	2	295	90	1
Pmaip1	1351	1233	0	0	0	206	0	0
1190007I07Rik	57	115	0	0	0	61	0	0
Cd276	359	331	60	0	0	0	32	0
Olfr275	0	0	0	0	0	0	0	0
Mrgprb2	0	0	0	0	0	0	0	0
Zfp141	468	521	0	1	0	148	0	1
Gpr37	0	0	0	0	0	0	0	0
Tm4sf20	0	0	0	0	0	5	0	0
Ppfibp2	726	754	62	0	0	208	0	0
Zfp36l2	17643	22334	268	279	160	6022	9	40
Rell1	5792	6385	0	76	160	1329	36	38
Gpr34	161	213	0	0	8	86	0	0
Grin2c	1	0	0	0	0	0	0	0
Nat14	26	21	0	0	0	0	0	0
Syne2	468	473	0	0	0	332	0	40
1110004E09Rik	108	168	0	0	0	0	0	0
S100a3	0	0	0	0	0	0	0	0
Gm16702	1	0	0	0	0	0	0	0
Smok3c	0	0	0	0	0	0	0	0
Tbx2	6	8	0	0	0	0	0	0
Ceacam12	0	0	0	0	0	0	0	0
Cep89	524	689	102	0	0	235	0	30
Ccny	5507	6067	161	50	0	1045	102	7
Kbtbd12	0	0	0	0	0	0	0	0
Fntb	297	473	0	0	0	116	0	28
Slc6a5	0	0	0	0	0	0	0	0
Mtag2	2	0	0	0	0	0	0	0
Cisd1	337	477	164	18	0	203	0	0
Sdhd	2987	3772	126	93	14	645	1	15
Appl1	2277	2649	0	53	66	416	65	3
Hhat	42	75	0	26	0	0	0	0
Adh6-ps1	0	0	0	0	0	0	0	0
Nfkbie	1416	1124	36	56	26	248	0	0
C2cd2l	1930	2380	96	58	0	883	96	0
Ptprf	18	16	1	0	0	48	1	1
Fbln7	2	0	0	0	0	0	0	0
Zfp867	215	206	0	56	0	138	0	0
Ssfa2	9179	10398	0	173	99	2717	47	12
Olfr555	0	0	0	0	0	0	0	0
Zmym5	1392	1390	0	5	0	227	0	18
Lrmp	2835	3454	55	18	0	505	0	0
Lama4	4	4	0	0	0	0	0	0
Ppara	0	0	0	0	0	0	0	0
Ubl5	1873	2575	47	18	23	504	148	43
Olfr1535	0	0	0	0	0	0	0	0
Wdr89	3298	4668	0	78	64	561	6	38
Ankrd33b	450	742	0	43	0	334	0	0
0610037L13Rik	247	344	0	16	0	32	0	0
4933433G08Rik	0	0	0	0	0	0	0	0
Vmn1r169	0	0	0	0	0	0	0	0
Lmod3	0	0	0	0	0	0	0	0
Cldn5	0	0	0	0	0	0	0	0
H2-T24	1350	1614	98	0	0	366	0	0
Olfr1098	0	0	0	0	0	0	0	0
Wac	3339	3633	153	87	43	925	95	2
Tbc1d5	2919	3402	4	46	0	931	0	0
Actrt2	0	0	0	0	0	0	0	0
Synb	0	0	0	0	0	0	0	0
Hspe1	627	834	0	19	0	123	9	0
Gng5-ps	44	59	0	0	1	14	0	0
Gm2663	0	0	0	0	0	0	0	0
Gzmn	0	0	0	0	0	0	0	0
Npcd	187	243	0	0	52	64	0	0
Bmp5	2	2	0	0	0	0	0	0
Tnfaip6	4	2	0	0	0	0	0	0
D930032P07Rik	0	0	0	0	0	0	0	0
Gm16090	0	0	0	0	0	0	0	0
Cox15	1737	2086	0	66	37	725	46	0
Gypc	459	541	0	0	0	282	0	0
Pcbd1	12	3	0	0	0	0	0	0
Pcdha6	4	4	0	0	0	0	0	0
Csdc2	2	2	0	0	0	0	0	0
Agtr2	0	0	0	0	0	0	0	0
Amph	0	0	0	0	0	0	0	0
Thbs3	11	34	0	0	0	0	0	0
Tmem177	228	308	0	0	0	40	0	0
C8b	0	1	0	0	0	0	0	0
Klrb1b	2	0	0	0	0	0	0	0
Bnc2	2	2	0	0	0	0	0	0
Moap1	430	463	14	16	44	194	0	0
1700110K17Rik	42	75	0	0	0	2	0	0
Ptcd2	846	1082	0	60	0	199	1	9
Tex45	0	0	0	0	0	0	0	0
Cpxm2	0	0	0	0	0	0	0	0
Dio3	0	0	0	0	0	0	0	0
Ky	0	0	0	9	0	0	0	0
Gpr1	0	0	0	0	0	0	0	0
Tmem263	734	810	306	0	0	80	0	0
5330417C22Rik	0	0	0	0	0	0	0	0
Mroh8	84	163	0	0	0	0	0	0
Setd5	5102	5565	176	15	40	1080	81	39
Olfr1246	0	0	0	0	0	0	0	0
Plekha6	22	20	0	0	0	0	0	3
Vmn1r61	0	0	0	0	0	0	0	0
Sowahc	1557	1678	19	32	0	492	0	46
Zfp518b	605	627	0	2	0	109	0	0
Scd4	0	5	0	0	0	0	0	0
Slc4a4	0	7	1	0	0	0	0	1
Lonrf3	5225	6213	1	157	52	1240	247	66
Ctsj	0	0	0	0	0	0	0	0
Slfn8	4792	4284	92	144	0	885	49	72
Gsg1	6	20	0	0	0	0	0	0
Cyp2r1	38	42	0	0	0	0	0	0
Cpvl	0	0	0	0	0	0	0	0
Zfp146	1253	1276	0	10	0	335	1	0
Btla	6	13	0	0	0	0	0	0
3110039M20Rik	0	0	0	0	0	0	0	0
Rhpn1	0	0	0	1	0	0	0	0
Pex11g	35	55	0	0	0	0	0	0
St3gal6	24	12	0	0	0	0	0	0
Zbtb7c	6	2	0	0	0	0	0	0
Rasgrp3	7437	7980	143	93	82	1310	14	25
Ifnk	0	0	0	0	0	0	0	0
Slc45a3	29	56	0	0	0	56	0	1
C1qtnf5	0	7	0	0	0	0	0	0
Olfr1211	0	0	0	0	0	0	0	0
Pdia5	66	45	0	0	0	0	0	0
Pcif1	1253	1725	0	66	0	588	48	4
Rps15	7563	9916	161	172	1	2080	131	86
Vmn1r53	0	0	0	0	0	0	0	0
Phpt1	135	174	0	0	0	0	0	0
Pglyrp2	9	6	0	0	0	0	0	0
Vmn1r26	0	0	0	0	0	0	0	0
Mmp15	2	3	0	0	0	0	0	0
Galns	1604	2225	0	106	0	383	0	0
Ebf4	0	0	0	0	0	0	0	0
Sh3d21	9	19	0	0	0	0	0	0
2310030A07Rik	0	0	0	0	0	0	0	0
Slc6a15	0	4	0	0	0	0	0	0
Zfp207	5209	5744	122	106	52	807	0	24
1700074P13Rik	0	0	0	0	0	0	0	0
Snrpd3	720	974	0	0	46	22	0	0
Aqp1	12	10	0	0	0	0	0	0
1700001D01Rik	0	0	0	0	0	0	0	0
Klk9	0	0	0	0	0	0	0	0
Ifi211	804	719	0	26	0	0	0	0
E030018B13Rik	0	0	0	0	0	0	0	0
Snhg3	171	302	0	23	0	2	0	0
Gpn2	324	438	1	0	0	81	0	0
Kctd2	1034	1310	53	42	53	273	0	0
Taf9	1051	1219	0	57	0	297	0	0
Tmem50b	3094	3260	166	0	0	767	119	0
Phospho1	541	690	0	63	0	210	0	0
Ercc5	521	592	0	0	0	233	0	0
Akap6	33	43	0	0	0	0	0	0
Krt32	0	0	0	0	0	0	0	0
Atp6v1b2	18021	22321	595	528	264	6229	109	36
Bcl2a1b	419	369	0	0	52	66	37	0
Cdh19	2	0	0	0	0	0	0	0
Mfn1	1242	1497	42	99	0	267	0	17
Olfr1366	0	0	0	0	0	0	0	0
Gm29683	0	0	0	0	0	0	0	0
Tfrc	828	914	0	0	26	144	0	0
Ephb4	4	6	0	0	0	0	0	0
Rbm42	2485	3527	0	106	14	1275	0	66
Adam39	0	0	0	0	0	0	0	0
Ssu72	1637	2360	0	44	31	187	0	0
Phf1	1002	1304	0	44	84	670	0	0
5730420D15Rik	0	0	0	0	0	0	0	0
Lrp8	411	614	0	0	0	154	1	0
Cd226	2	0	0	0	0	0	0	0
Gins2	393	578	0	57	40	113	0	0
Gm9054	0	1	0	0	0	0	0	0
Rxfp4	0	0	0	0	0	0	0	0
Hps5	2029	2451	119	81	0	539	0	0
Med4	511	731	0	0	0	110	96	0
Boc	8	13	0	0	0	0	0	0
Trim8	6250	8243	76	201	3	2000	66	25
Fst	2	5	0	0	0	0	1	0
Tdo2	0	7	0	0	0	0	0	0
Cdk5rap3	666	1010	0	0	0	80	77	0
2610016A17Rik	0	0	0	0	0	0	0	0
BC035044	24	14	0	0	0	0	0	0
Snapc4	766	916	0	0	0	457	0	0
Wdr64	0	0	0	0	0	0	0	0
Uqcrb	776	920	28	0	0	148	0	6
Kdelc2	1002	1131	0	36	0	272	76	0
Reep4	1710	2409	0	114	1	328	0	0
Hbb-y	0	0	0	0	0	0	0	0
Pla2g4a	1070	1237	66	0	0	219	0	0
Ecscr	1	2	0	0	0	0	0	0
Olig3	0	0	0	0	0	0	0	0
Gm12260	7	2	0	0	0	0	0	0
Pcdh10	0	0	0	0	0	0	0	0
Ddx41	1685	2125	0	102	0	714	0	1
Per3	666	867	0	0	0	153	0	0
Zfp980	0	2	0	0	0	0	0	0
Olfr933	0	0	0	0	0	0	0	0
Gm16548	0	0	0	0	0	0	0	0
Hars	1796	1898	39	8	0	431	0	0
Zfp981	0	4	0	0	0	0	0	0
Eif2d	918	1069	0	34	0	348	0	0
Syk	15673	17289	671	397	129	3998	34	77
Defb35	0	0	0	0	0	0	0	0
5031434C07Rik	0	0	0	0	0	0	0	0
Pgam5	1032	1286	1	0	18	482	0	0
Nr2f1	0	0	0	0	0	0	0	0
Tlx2	0	0	0	0	0	0	0	0
Cyp21a1	0	2	0	0	0	0	0	0
Tgm6	0	0	0	0	0	0	0	0
Ccdc25	700	795	0	17	0	44	82	0
Olfr1100	0	0	0	0	0	0	0	0
Irs2	356	538	0	0	0	209	0	0
Krtap4-6	0	0	0	0	0	0	0	0
Tdpoz5	0	0	0	0	0	0	0	0
1700003D09Rik	2	1	0	0	0	0	0	0
Vmn1r45	0	0	0	0	0	0	0	0
Tpcn1	8369	10973	113	170	67	3348	18	32
Sptssb	0	0	0	0	0	0	0	0
Cxcl9	8	10	0	0	0	0	0	7
Slc26a2	2138	2191	0	0	0	673	19	10
Cyp4a32	0	0	0	0	0	0	0	0
C530008M17Rik	2	16	0	0	0	0	0	0
4933431E20Rik	117	150	0	0	0	120	0	0
Btbd9	1698	2205	2	16	0	673	41	0
G730013B05Rik	33	37	0	0	0	0	0	0
Teddm3	0	0	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	0	0	0
Cmtm4	2360	2861	0	66	0	599	0	0
Tmem222	907	1309	8	0	0	319	0	0
Gm11756	0	0	0	0	0	0	0	0
Aqp9	55	42	0	1	0	0	0	0
Sp1	6344	7336	0	228	0	2175	106	2
Esp15	0	0	0	0	0	0	0	0
Adamts14	0	3	0	0	0	0	0	0
Gm4961	4	6	17	0	0	0	0	0
Rapgefl1	29	35	0	0	0	0	0	0
Zxdc	1102	1302	108	69	0	132	0	20
Srgap2	6014	6806	2	246	0	2175	60	24
Cngb3	0	0	0	0	0	0	0	0
Gm5532	2	2	0	0	0	0	0	0
Ildr2	2	4	0	0	0	0	0	0
Nr5a2	0	0	0	0	0	0	0	0
Agpat3	1650	2136	31	25	0	451	34	25
Auts2	0	2	0	0	0	0	0	0
Dgkeos	0	4	0	0	0	0	0	0
1700034H15Rik	79	154	0	0	0	60	0	0
E030030I06Rik	28	63	0	0	0	0	0	0
Csf3r	1862	2112	0	0	51	573	0	29
Ubtf	2566	3203	124	33	20	783	90	38
Gpr146	2734	3663	0	38	0	790	91	0
Zfp109	197	197	0	0	0	0	0	0
A730090N16Rik	0	2	0	0	0	0	0	0
5730455P16Rik	964	1110	0	0	0	125	58	0
Drp2	8	7	0	0	0	0	0	0
Med9os	0	4	0	0	0	0	0	0
Nudt12os	22	22	0	0	0	0	0	0
Cstl1	0	0	0	0	0	0	0	0
Elmod1	0	0	0	0	0	0	0	0
Gtf2a1l	0	0	0	0	0	0	0	0
Sult1e1	0	0	0	0	0	0	0	7
Zfp341	149	189	0	0	0	84	0	0
Ndufaf1	318	430	0	32	0	18	8	0
B230311B06Rik	0	0	0	0	0	0	0	0
Olfr520	0	0	0	0	0	0	0	0
4930555G01Rik	0	0	0	0	0	0	0	0
Rab3b	8	2	0	0	0	0	0	0
Asah2	1058	1172	0	0	0	330	0	0
Erf	1791	2626	3	29	0	1249	0	0
Tdpoz2	0	0	0	0	0	0	0	0
Polr2a	15191	18532	277	581	87	5198	117	67
Dcdc2a	0	0	0	0	0	0	0	0
Abcf3	1510	1885	0	39	0	498	0	30
Caln1	0	0	0	0	0	0	0	0
Tnnt3	7	27	0	0	0	76	0	0
Rfx8	2	0	0	0	0	0	0	0
Cdrt4os1	0	0	0	0	0	0	0	0
Sgpp1	5338	6448	71	60	5	1219	2	49
Agpat4	561	666	82	0	0	108	0	0
Caml	767	945	57	0	0	139	0	2
Susd3	2634	3299	252	14	101	694	86	0
Gm29805	0	0	0	0	0	0	0	0
Slc10a2	0	0	0	0	0	0	0	0
Rnf31	1517	1851	0	26	0	375	16	26
Pin4	2	3	0	0	0	0	0	0
Krcc1	2765	2750	44	50	18	358	76	0
Gm9767	0	0	0	0	0	0	0	0
Rasa3	6737	8259	203	192	213	1862	0	28
Psma5	457	500	1	25	0	111	0	0
Cacfd1	575	738	0	20	0	169	0	0
Ccdc59	449	621	1	0	0	188	0	18
Lrp2bp	4	3	0	0	0	0	0	0
Cd163	1139	1309	0	37	0	492	0	1
Map7d2	0	0	0	0	0	0	0	0
Tnnt1	8	12	0	0	0	0	0	0
B4galt6	8630	10051	351	112	0	2058	322	68
Olfr661	0	0	0	0	0	0	0	0
Wdr62	1596	2170	0	0	0	555	0	0
Camkmt	149	190	0	0	0	103	0	0
Ppp1r15a	1234	1371	23	0	0	246	74	0
Olfr1095	0	0	0	0	0	0	0	0
Tsc1	2629	3085	76	26	0	707	98	1
C77080	9985	12847	414	228	79	4744	322	10
Jhy	7	1	0	0	0	0	0	0
4930455B14Rik	0	0	0	0	0	0	0	0
Usp51	2	10	0	0	0	0	0	0
Idi1	220	190	0	0	0	21	0	0
Adamts3	0	0	0	0	0	0	0	0
Nup107	715	919	0	0	18	164	0	0
Zfp182	574	529	0	20	0	128	0	0
Pomgnt2	153	252	0	0	0	74	0	0
Tceal6	0	0	0	0	0	0	0	0
Cdkl4	9	38	0	0	0	0	0	0
2310005E17Rik	0	0	0	0	0	0	0	0
Ndufa7	906	1327	0	68	0	188	0	4
AI427809	4	1	0	0	0	0	0	0
Lrrc61	929	1189	0	0	0	365	0	0
Uap1	975	1120	126	0	1	385	101	24
Rag1	0	0	0	0	0	0	0	0
Sfrp1	2	2	0	0	0	0	0	0
Zfp623	315	373	0	0	0	0	0	0
Ccdc51	162	274	0	0	0	33	0	0
Sorbs1	54	64	0	0	0	71	0	0
Ffar2	2	4	0	0	0	0	0	0
Gm20337	9	26	0	0	0	0	0	0
Phkb	994	1111	0	0	0	65	0	0
Acr	0	0	0	0	0	0	0	0
AI606473	12	4	0	0	0	0	0	0
Tfip11	2279	2890	160	105	0	565	0	20
Ugt1a6a	5363	6194	221	175	0	946	74	0
H2-K2	607	744	0	0	0	218	0	0
Hax1	391	435	33	16	0	109	0	0
Gabrb2	0	1	0	0	0	0	0	0
Csmd3	0	0	0	0	0	0	0	0
Slc39a13	973	1116	100	26	1	324	0	0
4933406J10Rik	0	0	0	0	0	0	0	0
Mamdc2	946	979	0	0	0	387	0	0
Zfp992	261	238	0	0	0	12	0	0
Smim9	0	0	0	0	0	0	0	0
Trir	1843	2647	56	115	3	282	0	0
Map6d1	0	2	0	0	0	0	0	0
Zfp202	251	240	0	0	0	156	0	0
Cd320	164	211	0	0	0	74	70	0
Fbxw15	0	0	0	0	0	0	0	0
D030025E07Rik	0	0	0	0	0	0	0	0
Snx21	509	644	0	0	0	211	0	0
1700042O10Rik	2	0	0	0	0	0	0	0
Nudt14	300	446	0	18	0	91	0	0
Map3k3	5311	6257	684	53	0	1341	31	5
Cand1	3672	4289	2	36	0	705	0	1
Apol11a	0	0	0	0	0	0	0	0
Anapc11	1785	2745	39	164	32	543	80	0
Slc13a2	47	48	0	0	0	0	0	0
Col1a1	363	405	41	0	44	172	2	0
5033428I22Rik	0	0	0	0	0	0	0	0
Dmrtb1	0	0	0	0	0	0	0	0
Cd177	7	5	0	0	0	0	0	0
2300002M23Rik	0	0	0	0	0	0	0	0
Olfr1258	0	0	0	0	0	0	0	0
Ramp2	2	4	0	0	0	0	0	0
1700034K08Rik	0	0	0	0	0	0	0	0
Diaph3	1074	1302	126	105	34	219	74	11
Nufip1	544	598	43	36	0	69	0	0
Mrs2	719	935	0	26	0	340	0	38
Polr2j	706	1001	113	23	0	181	0	0
Efcab12	14	20	0	0	0	0	0	0
Ldb3	4	0	0	0	0	0	0	0
9130401M01Rik	652	719	0	0	0	167	111	0
Tdp2	568	801	0	0	0	186	0	2
Olfr437	0	0	0	0	0	0	0	0
Stox1	0	0	0	0	0	0	0	0
Abce1	3390	3577	1	15	0	671	0	1
Ap1ar	1158	1487	0	14	0	339	0	0
Macc1	3	8	0	0	0	0	0	0
Msl3l2	128	211	0	0	0	0	0	0
5033406O09Rik	30	48	0	0	0	0	0	0
Ica1	165	175	0	0	0	39	0	0
Usp44	133	227	0	0	0	0	0	0
Filip1l	1685	1481	0	15	0	311	0	15
Sdhaf1	165	241	0	40	0	18	0	0
Zfp763	230	300	0	0	0	26	0	0
Ghsr	3	4	0	0	0	0	0	0
Nell2	0	1	0	0	0	0	0	0
Olfr1354	0	0	0	0	0	0	0	0
Nap1l5	4	2	0	0	0	0	0	0
Capn6	0	0	0	0	0	0	0	0
Atp1a3	7744	10061	48	123	113	2684	75	42
Grrp1	0	0	0	0	0	0	0	0
Rbm12b2	389	429	0	0	0	46	0	0
Nfkbia	5448	4924	116	86	80	1131	108	2
Cpe	521	554	0	2	0	210	0	0
Sdha	6199	7566	102	272	35	1159	72	100
Rpusd2	284	417	0	0	0	158	0	14
Slc5a4a	0	0	0	0	0	0	0	0
Syce3	0	0	0	0	0	0	0	0
Capzb	10753	13701	240	298	26	2641	251	30
Snapc1	426	488	0	13	0	0	0	0
Smpdl3a	16813	18843	724	505	35	4389	64	75
Zfp365	8	12	0	0	0	0	0	0
Cacul1	8301	9372	253	159	50	2084	72	28
Syt6	81	87	0	0	0	8	0	0
Ttyh2	4133	5275	148	119	136	1608	43	54
Hunk	4	4	0	0	0	0	0	0
Eif1b	1292	1625	0	0	24	429	100	0
Tcerg1	2014	2374	0	8	1	243	0	0
Rfc2	1098	1654	0	0	0	34	0	0
Cldn34b4	0	0	0	0	0	0	0	0
Epb41	5914	7208	90	169	1	1383	202	7
Letm1	2041	2386	0	24	41	731	0	0
C2cd4a	2	3	0	0	0	0	0	0
Dpy19l4	1443	1654	47	2	0	241	0	1
Eif4e1b	0	0	0	0	0	0	0	0
Chchd2	1086	1498	105	14	31	185	0	0
Rps23	58	75	0	23	0	61	0	0
Gemin6	139	228	0	0	0	0	0	0
Apoc1	7	5	0	0	0	0	0	0
Olfr600	0	0	0	0	0	0	0	0
