	BMDM_veh_rep1	BMDM_veh_rep2	BMDM_DMHCA_rep1	BMDM_DMHCA_rep2	BMDM_DMHCA_rep3	BMDM_GW_rep1	BMDM_GW_rep2	BMDM_GW_rep3
1700018F24Rik	0	0	0	0	0	0	0	0
Polr2h	8.384	10.437	0	0	7.095	0	0	0
4930579H20Rik	0	0	0	0	0	0	0	0
Lrp3	0	0.018	0	0	0	0	0	0
Mast3	34.048	38.87	78.531	20.298	45.891	60.621	0	42.248
Hoxb4	4.463	4.666	0	0	77.762	6.823	0	0
Vmn1r83	0	0	0	0	0	0	0	0
Gas2l1	31.917	37.293	0	34.658	0	33.474	135.067	0
Spry2	8.052	8.996	0	0	0	1.998	33.15	0
Cfap44	0	0	0	0	0	0	0	0
Mylk4	0	0.013	0	0	0	0	0	0
Olfr800	0	0	0	0	0	0	0	0
Szrd1	76.105	81.891	147.79	107.365	68.945	86.002	93.464	0
Gm31508	0	0	0	0	0	0	0	0
Gm8008	0	0.021	0	0	0	0	0	0
Evi2	129.066	115.622	131.321	120.302	44.742	140.157	81.678	132.973
Mast1	6.036	6.399	0.297	0	1.131	15.513	0	0
Gpbp1	30.87	27.045	0	25.057	0	18.609	51.815	0
Prmt3	10.704	9.964	0	0	0	11.494	0	0
Mtmr10	18.851	15.837	0	0	0	21.313	0	71.402
Zfp704	9.027	9.144	9.656	13.386	0	7.992	12.252	8.455
Kcns2	0	0.013	0	0	0	0	0	0
Stbd1	0.988	0.926	0	0	0	0	0	0
Sephs1	11.367	12.321	97.12	0	0	17.976	2.366	0
1700028J19Rik	0.677	1.148	0	0	0	0	0	0
Olfm1	47.71	46.626	7.476	11.119	0	42.801	26.55	132.629
Mindy1	46.568	45.821	106.498	87.043	5.883	49.262	230.228	290.114
Atg9b	0.996	1.623	0	0	0	1.328	0	0
Ddah1	0.024	0.157	0	1.011	0	0	0	2.607
Denr	18.066	17.99	0	0	0	29.319	0	0
Hpgd	217.205	172.831	80.659	339.226	0	136.891	113.799	56.997
Sowahb	0	0.019	0	0	0	0	0	0
Mapk14	88.168	88.796	125.714	94.636	28.187	76.932	0	0
Gm9949	2.361	2.807	0	0	0	0	0	0
Gemin4	3.862	4.877	0	0	0	4.351	0	56.6
Chrm1	0	0	0	0	0	0	0	0
Esrra	20.799	25.57	19.506	56.694	0	23.411	82.929	104.754
4930549G23Rik	8.032	9.041	138.633	0	0	5.492	0	0
Bpifa1	0	0	0	0	0	0	0	0
Zmym2	12.69	11.017	30.229	12.645	0.823	7.626	0	1.45
E330020D12Rik	0.552	0.39	0	0	0	0	0	0
Ep400	17.754	19.803	15.833	20.606	0	17.217	21.54	9.163
Efcab7	0.838	0.61	0	0	0	0	0	0
Sppl2a	91.884	80.279	44.373	68.893	68.249	74.452	2.805	0
Cd247	5.191	5.449	0	0	0	5.252	0	0
Nle1	5.002	4.814	0	38.825	0	4.086	0	0
Olfr1118	0	0	0	0	0	0	0	0
Sept1	0.062	0	0	0	0	0	0	0
Porcn	1.161	1.761	0	0	0	0	0	0
Isl2	0	0	0	0	0	0	0	0
3110015C05Rik	0	0	0	0	0	0	0	0
Gm12167	0	0	0	0	0	0	0	0
Tlr9	28.306	27.322	18.426	89.924	0	36.832	0	112.448
1700001F09Rik	0	0	0	0	0	0	0	0
4930515L03Rik	0	0	0	0	0	0	0	0
Trim68	4.146	4.557	0	0	0	1.258	0	0
Olfr728	0	0	0	0	0	0	0	0
Tmed6	0	0.043	0	0	0	0	0	0
Nr4a3	0.104	0.211	0	0	0	0	0	0
Gnas	362.58	391.39	375.857	394.821	525.496	311.043	299.651	486.57
Spryd7	11.162	9.742	0	13.702	0	3.743	0	0
Hps6	12.687	13.005	0	31.574	0	1.298	17.482	0
Pfpl	0.034	0	0	0	0	0	0	0
Bmp8b	0.061	0.012	0	0	0	0	0	0
Nufip2	27.151	25.166	26.542	14.544	62.3	17.173	25.67	51.578
Panx3	0	0.029	0	0	0	0	0	0
Adgre5	120.793	115.374	129.415	172.517	32.543	182.309	154.456	365.001
2610035F20Rik	0	0	0	0	0	0	0	0
Tmem204	0.502	0.496	0	0	0	0	0	0
Rufy2	5.349	5.742	0	7.205	0	1.083	0	26.235
Spr	23.318	27.361	0	12.38	0	21.408	107.964	0
Coq5	14.449	15.335	0	30.353	0	23.151	0	0
Arpp19	12.693	11.784	0	28.153	0	7.649	0	0
Mapkapk2	199.832	174.751	164.593	185.116	282.707	151.693	200.971	194.383
Polr3c	37.035	35.291	27.748	7.435	0	43.237	0	169.837
Polr2g	38.472	43.425	0	35.235	0	32.987	7.316	11.359
Zdhhc12	18.814	20.854	0	85.959	0	14.727	0	0
Notch1	12.269	12.399	0	17.59	0	25.961	0	67.018
Tex52	1.31	2.53	0	0	0	0	0	0
Cnpy3	75.374	81.031	52.126	139.668	353.55	128.603	293.317	308.757
Abca4	0	0	0	0	0	0	0	0
Kifc1	20.076	28.382	0	62.192	0	23.795	74.762	0
Tapbpl	18.407	14.178	0	0	0	15.003	0	0
Olfr47	0	0	0	0	0	0	0	0
Rasl12	0	0.03	0	0	0	1.375	0	0
Hnrnpul2	55.94	59.164	0.763	30.113	28.107	31.024	1.099	51.207
Wdr81	47.957	49.428	22.945	58.627	78.634	53.831	78.273	28.263
Arfip2	16.531	15.895	0	42.799	0	6.013	0	0
Slc22a26	0	0	0	0	0	0	0	0
Tmem213	0	0	0	0	0	0	0	0
9330133O14Rik	4.575	4.747	0	0	0	4.015	0	0
Hist2h2aa2	0.075	0.186	0	0	0	0	0	0
Sec22c	6.288	7.775	0	0	0	1.442	0	65.843
Srd5a1	3.18	2.815	0	0	0	0	0	0
Nell1	0	0	0	0	0	0	0	0
Golm1	12.79	13.742	0	9.242	0	23.616	0	23.836
Klhdc4	12.385	14.251	0	0	0	6.84	0	84.793
Acad11	11.088	10.243	53.256	53.401	0	8.86	0	0
Itgb1bp2	0	0	0	0	0	0	0	0
Plekhd1	0.025	0	0	0	0	0	0	0
Hpse	113.059	107.688	52.404	88.903	7.134	107.631	41.471	87.947
Fuca2	38.241	39.732	27.485	23.515	89.244	47.831	0.55	52.961
Exoc2	29.886	27.337	0	25.222	0	19.12	9.391	22.431
Med14	14.067	12.842	0	16.05	0	3.755	0	54.242
Atp8b3	0.041	0.042	0	0	0	0	0	0
Mars2	3.415	3.528	0	0	0	0.116	0	0
Adamtsl3	0.012	0	0	0	0	0	0	1.344
Cytip	11.353	10.614	0	0.33	0	5.206	0	0
Lin9	10.517	9.148	44.346	0	0	6.621	0	12.404
Dock11	33.14	28.117	17.132	14.007	0	30.124	2.849	0
Hsp90ab1	508.843	515.144	471.93	480.895	403.689	431.138	208.825	160.162
Inhba	0.216	0.196	0	0	0	0	0.493	0
Lrrn4cl	0.103	0.028	0	0	0	0	0	0
Olfr1243	0	0	0	0	0	0	0	0
AU022252	6.266	6.368	0	0	0	5.908	0	0
Slc7a4	2.146	2.695	34.617	0	0	7.752	0	0
Rnf167	45.026	47.664	0	61.422	0	52.378	0	128.879
Gm13119	0	0	0	0	0	0	0	0
Mpc1	4.592	5.373	0	33.554	0	0	0	0
Pyroxd2	0.459	0.71	0	0	0	3.973	0	0
Prelid1	182.47	211.119	126.133	286.394	199.472	173.875	255.27	180.156
Spag11a	0	0	0	0	0	0	0	0
Fam184a	0.034	0	0	0	0	0	0	0
Morn3	0.239	0.263	0	0	0	0	0	0
Exosc7	10.873	10.998	0	0	0	1.297	0	0
Olfr824	0	0	0	0	0	0	0	0
Sema3g	0	0	0	0	0	0	0	0
Stk10	23.819	24.19	38.882	2.153	15.767	24.539	0	55.535
Dpys	0.036	0.03	0	0	0	0	0	0
Aass	0	0	0	0	0	0	0	0
Rev3l	5.427	4.94	12.291	0	0	2.725	0	0
Cbfb	83.231	83.077	0	105.37	0	48.313	84.274	3.355
Tescl	0	0	0	0	0	0	0	0
Srarp	0	0	0	0	0	0	0	0
Sh3rf3	0.015	0.025	0	0	0	0	0	0
BC049762	0.165	0.238	0	0	0	0	0	0
Wfdc13	0.125	0.137	0	0	0	0	0	0
St6galnac5	0.089	0.037	0	0	0	0	0	0
Scgb2b20	0	0	0	0	0	0	0	0
Zfp26	6.108	5.828	12.317	4.627	0.484	6.611	21.411	0
Art1	0	0	0	0	0	0	0	0
4930486F22Rik	0	0	0	0	0	0	0	0
Ccdc7a	0	0	0	0	0	0	0	0
Ckap2	23.188	22.414	0	18.968	0	18.449	0	63.973
Calml4	1.095	0.516	0	0	0	0	0	0
4930515L19Rik	0	0	0	0	0	0	0	0
Mcpt-ps1	0	0	0	0	0	0	0	0
Epb42	0	0	0	0	0	0	0	0
Rsrp1	337.821	345.025	542.389	586.444	306.576	392.811	46.812	13.844
Pcdhga1	6.883	7.665	72.417	20.017	0	5.769	58.187	0
Mtor	11.79	11.979	11.908	45.162	0	13.343	0	31.974
Ptpmt1	28.614	30.271	112.005	1.822	0	43.83	3.027	150.379
Mfap1a	10.032	8.819	18.308	9.42	0	14.403	16.568	0
5430402O13Rik	0.089	0.183	0	0	0	0	0	0
Ifna11	0	0	0	0	0	0	0	0
Ubl4a	14.014	13.837	0	63.774	0	5.547	0	0
Rab1a	157.905	157.074	230.642	171.047	300.193	136.171	253.171	123.59
Aspscr1	32.412	33.186	17.55	29.069	0	34.762	0	69.617
AY761184	0	0	0	0	0	0	0	0
Itpr2	6.811	6.188	11.601	5.622	0	2.859	0	0
Srsf11	37.647	32.361	26.633	85.285	0	43.682	0	0
Ereg	0	0	0	0	0	0	0	0
Phlpp2	3.337	3.126	0.186	0	0	3.765	0	0
Chid1	10.836	13.604	0	4.041	0	21.365	76.826	0
Mis12	30.243	28.052	0.526	0	2.004	40.703	26.146	56.481
Ccl19	0	0	0	0	0	0	0	0
Tgfb1i1	0.298	0.387	0	0	0	0	0	0
Gpr89	18.924	19.814	0	1.08	0	26.273	0	5.573
Cryab	3.086	3.205	1.308	0	0	0	0	0
Guca1b	0.241	0.265	0	0	0	0	0	0
Gm6524	0.407	0.598	0	0	0	0.109	4.097	0
Smpd2	11.555	11.763	0	0	0	14.345	0	6.13
Avpr1a	0	0	0	0	0	0	0	0
Suclg2	5.849	5.361	0	0	0	2.84	0	0
S1pr4	1.601	1.642	0	0	0	0	0	0
Hspa5	433.874	399.186	251.821	359.629	286.685	303.016	482.963	216.92
Olfr1417	0.376	0.31	0	0	0	0	0	0
Ppp2r2b	0	0	0	0	0	0	0	0
Olfr740	0	0	0	0	0	0	0	0
Zfp706	24.286	24.085	0	0.857	12.546	24.458	62.617	30.934
Kcnk6	38.964	40.515	43.371	68.474	0	48.471	0	97.846
Olfr850	0	0	0	0	0	0	0	0
4930528P14Rik	0	0	0	0	0	0	0	0
Znhit1	37.868	47.651	0	0	0	58.849	0	79.096
Fkbp8	122.942	137.362	170.426	67.595	145.39	164.535	73.686	283.295
Hepacam2	0	0.066	0	0	0	0	0	0
Sfr1	73.881	68.112	0	39.539	0	25.866	13.932	191.591
Dhx8	22.922	22.406	39.231	26.848	0	19.662	73.842	0
Ndel1	46.357	45.642	0	39.314	0	39.448	0	4.139
Vps13d	10.484	9.793	0	0	5.643	9.656	16.202	6.833
Rnf44	71.724	74.501	54.15	82.296	51.254	110.646	101.348	156.138
Ctif	4.62	5.261	0	0	0	12.267	0	0
1700047I17Rik2	0.035	0	0	0	0	0	0	0
Sde2	15.705	14.549	0	27.918	48.712	7.484	45.388	70.471
Ppfibp1	29.482	27.797	101.558	4.558	44.495	19.845	0.631	19.591
Zfp217	29.425	29.024	0	0.333	0	26.658	55.84	113.311
Lrrc8d	30.135	29.896	0	38.581	0	41.984	68.893	0
Gm18853	0.174	0.084	0	0	0	0	0	0
Hormad2	0	0	0	0	0	0	0	0
Acaca	3.653	3.407	0	8.631	0	6.028	0	0
Gm42788	0	0.022	0	0	0	0	0	0
Alas2	0.023	0.057	0	0	0	0	0	0
Aldh8a1	0	0	0	0	0	0	0	0
Lypd4	0	0	0	0	0	0	0	0
Olfr290	0	0	0	0	0	0	0	0
Mstn	0	0	0	0	0	0	0	0
Snx7	10.318	11.324	5.377	0	0	5.241	59.576	0
Qrich1	63.562	61.058	0	41.751	62.793	94.505	223.989	0
Cops3	31.158	30.789	146.871	17.044	285.262	5.149	0	0
Ostf1	153.168	155.286	16.208	77.712	477.973	138.415	247.109	297.776
Zfp467	11.836	13.331	0	10.462	0	19.451	31.282	0
Olfr1065	0	0	0	0	0	0	0	0
Pdcd6	63.121	64.539	113.966	77.275	164.27	32.727	0	6.429
Vmn1r21	0	0	0	0	0	0	0	0
Gm11538	0.092	0.075	0	0	0	0	0	0
Unc93b1	472.847	482.825	574.819	556.871	800.759	784.932	544.703	614.29
4933431G14Rik	0.08	0.11	0	0	0	0	0	0
CK137956	0	0	0	0	0	0	0	0
Gm20806	0	0	0	0	0	0	0	0
1700012D14Rik	0.497	0.82	0	0	0	0	0	0
Trim54	0	0	0	0	0	0	0	0
Arl6ip5	174.512	186.44	58.771	290.366	49.782	179.469	0	7.306
Mtch2	37.954	38.036	0	46.853	42.883	38.961	0	0
Sdhb	101.125	105.797	0	98.982	155.306	126.931	0	0
Pim3	7.288	7.818	0	23.511	0	9.46	0	0
Vmn1r219	0	0	0	0	0	0	0	0
Slc36a4	27.423	26.469	24.054	0	0	25.724	52	52.655
AA465934	1.153	1.52	0	0	0	0	0	0
Hbs1l	17.238	18.681	38.871	0	0	12.649	0	3.526
Trpv3	0	0	0	0	0	0	0	0
Hspg2	0.136	0.076	0	0.134	0.786	0	0	0
Mepce	26.523	29.198	72.593	9.567	0	58.482	0	55.518
Tesk2	5.747	5.843	0	18.776	0	6.452	74.854	0
Sptbn4	0.184	0.105	0	0	0	0.019	0	0
Fat3	0.224	0.29	0	0	0	0	0	0
Nsun4	6.159	5.831	0	0	0	5.941	0	0
Tmem202	1.247	1.263	0	0	8.862	0	0	0
Lsp1	214.169	222.318	120.073	331.241	348.096	212.839	76.776	158.94
Mroh5	0	0	0	0	0	0	0	0
Gm6642	0	0	0	0	0	0	0	0
Pex11b	12.535	16.171	0	61.403	6.829	9.04	0	0
Scarletltr	0	0	0	0	0	0	0	0
Irgq	12.759	13.323	0.475	14.204	0	14.257	0	0
Bckdk	29.105	32.983	0	32.566	0	18.505	0	34.282
Olfr218	0	0	0	0	0	0	0	0
Hist1h2ak	0.584	0.138	0	0	0	0	0	0
Mitd1	16.71	13.294	0	3.092	0	16.349	0	0
4930558G05Rik	0	0	0	0	0	0	0	0
Mrps9	26.009	23.97	124.947	0	0	9.591	0	0
Ddi1	0	0	0	0	0	0	0	0
Stk35	11.318	11.446	0	7.33	0	16.092	0.507	36.232
Frg2f1	1.478	1.625	0	0	0	0	0	0
9130221F21Rik	0	0	0	0	0	0	0	0
Relb	29.109	23.291	0	32.831	0	27.177	0	0
Mcam	0.31	0.332	0	0	0	0	0	0
Cavin1	2.021	2.784	15.359	29.983	0	6.268	0	0
Suds3	44.708	44.089	0	30.602	0	46.946	0	0
Adipor1	148.817	153.773	71.919	160.286	311.828	161.129	384.801	277.608
Med31	4.506	3.302	0	0	0	0	0	0
Slitrk5	0	0	0	0	0	0	0	0
Napg	30.778	26.83	76.59	30.502	0	29.324	205.384	103.955
H2al1k	0	0	0	0	0	0	0	0
Btf3l4	3.887	3.738	0	0	0	0	0	0
Olfr1164	0	0	0	0	0	0	0	0
Pdss1	2.466	2.225	0.506	0	0	0	0	0
Dsn1	11.288	11.519	0	0	0	18.189	0	0
Cactin	14.627	15.761	0	1.393	0	10.494	0	122.145
Smim5	0.333	0.157	0	0	0	0	0	0
Cyp2j12	0	0	0	0	0	0	0	0
Senp5	19.724	17.576	43.404	11.656	39.392	20.989	65.037	15.417
Cysltr2	1.141	0.818	0	0	0	0	0	0
Xylb	3.801	3.284	0	39.871	0	6.983	0	0
Zfp648	0	0	0	0	0	0	0	0
3110082I17Rik	8.292	12.863	1.997	10.396	137.02	20.725	0	0
Plcxd3	0.047	0	0	0	0	0	0	0
1700003H04Rik	0	0	0	0	0	0	0	0
Spata2	13.833	13.627	0	12.783	0	19.94	25.166	0
Dram2	66.197	59.087	65.872	34.152	40.827	43.173	98.409	104.259
Ubl3	179.034	164.349	266.358	156.985	484.752	184.828	160.473	117.25
Gmeb1	5.593	5.135	0	10.455	0	8.47	10.131	17.977
Zfp707	3.978	3.901	0	0	0	0	0	0
Diras1	0	0	0	0	0	0	0	0
Alg14	10.648	12.935	0	73.237	0	5.485	0	0
Tspan32	10.37	12.529	0	2.241	0	5.826	0	0
Lrch4	93.072	97.317	183.084	135.802	112.092	132.441	0	50.945
Krtap4-8	0	0	0	0	0	0	0	0
Lbh	15.889	17.995	0	42.565	0	32.504	0	0
Thoc1	14.419	12.986	0	0	1.444	9.949	0	0
Miip	22.898	26.287	0	18.885	0	11.093	0	64.94
Tmem101	10.116	12.894	0	0	0	2.439	0	0
Gm5347	0	0	0	0	0	0	0	0
Gm12371	0	0	0	0	0	0	0	0
Olfr1128	0	0	0	0	0	0	0	0
Eif2ak1	55.09	55.073	0	66.558	2.166	44.245	100.732	122.069
Camta2	47.701	46.003	52.458	26.164	55.077	69.881	34.633	0
Sh3tc1	23.987	25.279	0	27.118	0	40.216	0	17.216
Tmod1	11.375	13.725	0	17.844	0	13.86	0	0
Nt5c2	18.841	17.491	46.393	20.786	2.899	14.521	26.306	0
Vmn1r49	0	0	0	0	0	0	0	0
Phka2	31.305	31.598	36.069	47.705	0	17.957	67.198	39.372
BC037034	31.701	35.195	0	58.184	91.761	58.761	37.173	153.911
Otud7a	0	0	0	0	0	0	0	0
Gm20868	0	0	0	0	0	0	0	0
Rbm3os	8.77	12.005	1.735	0	0	0	0	0
Muc5b	0	0	0	0	0	0	0	0
Duxbl1	0	0	0	0	0	0	0	0
Krt6a	0	0	0	0	0	0	0	0
Api5	62.736	60.105	0	7.996	43.91	28.445	101.274	172.709
Catsper1	0	0	0	0	0	0	0	0
9330104G04Rik	1.195	1.478	0	0	0	0	0	0
Sebox	0	0	0	0	0	0	0	0
4930527F14Rik	0	0	0	0	0	0	0	0
